0.0025, 0.5, 1, 0, 0, 1
0.0075, 0.5, 1, 0, 0, 1
0.0125, 0.5, 1, 0, 0, 1
0.0175, 0.5, 1, 0, 0, 1
0.0225, 0.5, 1, 0, 0, 1
0.0275, 0.5, 1, 0, 0, 1
0.0325, 0.5, 1, 0, 0, 1
0.0375, 0.5, 1, 0, 0, 1
0.0425, 0.5, 1, 0, 0, 1
0.0475, 0.5, 1, 0, 0, 1
0.0525, 0.5, 1, 0, 0, 1
0.0575, 0.5, 1, 0, 0, 1
0.0625, 0.5, 1, 0, 0, 1
0.0675, 0.5, 1, 0, 0, 1
0.0725, 0.5, 1, 0, 0, 1
0.0775, 0.5, 1, 0, 0, 1
0.0825, 0.5, 1, 0, 0, 1
0.0875, 0.5, 1, 0, 0, 1
0.0925, 0.5, 1, 0, 0, 1
0.0975, 0.5, 1, 0, 0, 1
0.1025, 0.5, 1, 0, 0, 1
0.1075, 0.5, 1, 0, 0, 1
0.1125, 0.5, 1, 0, 0, 1
0.1175, 0.5, 1, 0, 0, 1
0.1225, 0.5, 1, 0, 0, 1
0.1275, 0.5, 1, 0, 0, 1
0.1325, 0.5, 1, 0, 0, 1
0.1375, 0.5, 1, 0, 0, 1
0.1425, 0.5, 1, 0, 0, 1
0.1475, 0.5, 1, 0, 0, 1
0.1525, 0.5, 1, 0, 0, 1
0.1575, 0.5, 1, 0, 0, 1
0.1625, 0.5, 1, 0, 0, 1
0.1675, 0.5, 1, 0, 0, 1
0.1725, 0.5, 1, 0, 0, 1
0.1775, 0.5, 1, 0, 0, 1
0.1825, 0.5, 1, 0, 0, 1
0.1875, 0.5, 1, 0, 0, 1
0.1925, 0.5, 1, 0, 0, 1
0.1975, 0.5, 1, 0, 0, 1
0.2025, 0.5, 1, 0, 0, 1
0.2075, 0.5, 0.990727, 0.0110133, 0, 0.987041
0.2125, 0.5, 0.976824, 0.02768, 0, 0.967705
0.2175, 0.5, 0.963078, 0.0443466, 0, 0.948694
0.2225, 0.5, 0.949487, 0.0610133, 0, 0.930004
0.2275, 0.5, 0.93605, 0.07768, 0, 0.91163
0.2325, 0.5, 0.922766, 0.0943466, 0, 0.893569
0.2375, 0.5, 0.909632, 0.111013, 0, 0.875815
0.2425, 0.5, 0.896649, 0.12768, 0, 0.858364
0.2475, 0.5, 0.883814, 0.144347, 0, 0.841212
0.2525, 0.5, 0.871127, 0.161013, 0, 0.824355
0.2575, 0.5, 0.858586, 0.17768, 0, 0.807788
0.2625, 0.5, 0.84619, 0.194347, 0, 0.791508
0.2675, 0.5, 0.833937, 0.211013, 0, 0.775509
0.2725, 0.5, 0.821827, 0.22768, 0, 0.759788
0.2775, 0.5, 0.809858, 0.244347, 0, 0.744342
0.2825, 0.5, 0.798029, 0.261013, 0, 0.729165
0.2875, 0.5, 0.786338, 0.27768, 0, 0.714254
0.2925, 0.5, 0.774785, 0.294347, 0, 0.699606
0.2975, 0.5, 0.763368, 0.311013, 0, 0.685216
0.3025, 0.5, 0.752086, 0.32768, 0, 0.67108
0.3075, 0.5, 0.740937, 0.344347, 0, 0.657195
0.3125, 0.5, 0.729922, 0.361013, 0, 0.643556
0.3175, 0.5, 0.719037, 0.37768, 0, 0.630162
0.3225, 0.5, 0.708283, 0.394347, 0, 0.617007
0.3275, 0.5, 0.697658, 0.411013, 0, 0.604087
0.3325, 0.5, 0.687161, 0.42768, 0, 0.591401
0.3375, 0.5, 0.676791, 0.444347, 0, 0.578944
0.3425, 0.5, 0.666546, 0.461013, 0, 0.566712
0.3475, 0.5, 0.656426, 0.47768, 0, 0.554702
0.3525, 0.5, 0.646429, 0.494347, 0, 0.542911
0.3575, 0.5, 0.636554, 0.511013, 0, 0.531336
0.3625, 0.5, 0.6268, 0.52768, 0, 0.519973
0.3675, 0.5, 0.617166, 0.544347, 0, 0.508818
0.3725, 0.5, 0.607651, 0.561013, 0, 0.49787
0.3775, 0.5, 0.598254, 0.57768, 0, 0.487124
0.3825, 0.5, 0.588973, 0.594347, 0, 0.476577
0.3875, 0.5, 0.579808, 0.611013, 0, 0.466227
0.3925, 0.5, 0.570757, 0.62768, 0, 0.45607
0.3975, 0.5, 0.56182, 0.644347, 0, 0.446104
0.4025, 0.5, 0.552995, 0.661013, 0, 0.436324
0.4075, 0.5, 0.544281, 0.67768, 0, 0.426729
0.4125, 0.5, 0.535677, 0.694347, 0, 0.417316
0.4175, 0.5, 0.527183, 0.711013, 0, 0.40808
0.4225, 0.5, 0.518797, 0.72768, 0, 0.399021
0.4275, 0.5, 0.510517, 0.744347, 0, 0.390135
0.4325, 0.5, 0.502344, 0.761013, 0, 0.381418
0.4375, 0.5, 0.494276, 0.77768, 0, 0.37287
0.4425, 0.5, 0.486312, 0.794347, 0, 0.364486
0.4475, 0.5, 0.47845, 0.811013, 0, 0.356264
0.4525, 0.5, 0.470691, 0.82768, 0, 0.348201
0.4575, 0.5, 0.463033, 0.844347, 0, 0.340296
0.4625, 0.5, 0.455475, 0.861013, 0, 0.332545
0.4675, 0.5, 0.448015, 0.87768, 0, 0.324945
0.4725, 0.5, 0.440654, 0.894347, 0, 0.317495
0.4775, 0.5, 0.43339, 0.911013, 0, 0.310192
0.4825, 0.5, 0.42632, 0.927453, 0, 0.30313
0.4875, 0.5, 0.42632, 0.927453, 0, 0.30313
0.4925, 0.5, 0.42632, 0.927453, 0, 0.30313
0.4975, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5025, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5075, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5125, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5175, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5225, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5275, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5325, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5375, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5425, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5475, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5525, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5575, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5625, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5675, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5725, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5775, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5825, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5875, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5925, 0.5, 0.42632, 0.927453, 0, 0.30313
0.5975, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6025, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6075, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6125, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6175, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6225, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6275, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6325, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6375, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6425, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6475, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6525, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6575, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6625, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6675, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6725, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6775, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6825, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6875, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6925, 0.5, 0.42632, 0.927453, 0, 0.30313
0.6975, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7025, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7075, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7125, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7175, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7225, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7275, 0.5, 0.42632, 0.927453, 0, 0.30313
0.7325, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7375, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7425, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7475, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7525, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7575, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7625, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7675, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7725, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7775, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7825, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7875, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7925, 0.5, 0.265574, 0.927453, 0, 0.30313
0.7975, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8025, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8075, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8125, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8175, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8225, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8275, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8325, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8375, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8425, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8475, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8525, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8575, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8625, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8675, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8725, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8775, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8825, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8875, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8925, 0.5, 0.265574, 0.927453, 0, 0.30313
0.8975, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9025, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9075, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9125, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9175, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9225, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9275, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9325, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9375, 0.5, 0.265574, 0.927453, 0, 0.30313
0.9425, 0.5, 0.125, 0, 0, 0.1
0.9475, 0.5, 0.125, 0, 0, 0.1
0.9525, 0.5, 0.125, 0, 0, 0.1
0.9575, 0.5, 0.125, 0, 0, 0.1
0.9625, 0.5, 0.125, 0, 0, 0.1
0.9675, 0.5, 0.125, 0, 0, 0.1
0.9725, 0.5, 0.125, 0, 0, 0.1
0.9775, 0.5, 0.125, 0, 0, 0.1
0.9825, 0.5, 0.125, 0, 0, 0.1
0.9875, 0.5, 0.125, 0, 0, 0.1
0.9925, 0.5, 0.125, 0, 0, 0.1
0.9975, 0.5, 0.125, 0, 0, 0.1
